ID_CELLA;UTM_EST;UTM_NORD
2890;545000;5131000
2891;549000;5131000
2892;553000;5131000
2893;557000;5131000
2894;561000;5131000
2895;565000;5131000
2896;569000;5131000
2897;573000;5131000
2898;577000;5131000
2899;581000;5131000
2900;585000;5131000
2901;589000;5131000
2902;593000;5131000
2903;597000;5131000
2904;601000;5131000
2905;605000;5131000
2906;609000;5131000
2907;613000;5131000
2908;617000;5131000
2909;621000;5131000
2910;625000;5131000
2911;629000;5131000
2912;633000;5131000
2913;637000;5131000
2914;641000;5131000
2915;645000;5131000
2916;649000;5131000
2917;653000;5131000
2918;657000;5131000
2919;661000;5131000
2920;665000;5131000
2921;669000;5131000
2922;673000;5131000
2923;677000;5131000
2924;681000;5131000
2925;685000;5131000
2926;689000;5131000
2927;693000;5131000
2928;697000;5131000
2929;457000;5135000
2930;461000;5135000
2931;465000;5135000
2932;469000;5135000
2933;473000;5135000
2934;477000;5135000
2935;481000;5135000
2936;485000;5135000
2937;489000;5135000
2938;493000;5135000
2939;497000;5135000
2940;501000;5135000
2941;505000;5135000
2942;509000;5135000
2943;513000;5135000
2944;517000;5135000
2945;521000;5135000
2946;525000;5135000
2947;529000;5135000
2948;533000;5135000
2949;537000;5135000
2950;541000;5135000
2951;545000;5135000
2952;549000;5135000
2953;553000;5135000
2954;557000;5135000
2955;561000;5135000
2956;565000;5135000
2957;569000;5135000
2958;573000;5135000
2959;577000;5135000
2960;581000;5135000
2961;585000;5135000
2962;589000;5135000
2963;593000;5135000
2964;597000;5135000
2965;601000;5135000
2966;605000;5135000
2967;609000;5135000
2968;613000;5135000
2969;617000;5135000
2970;621000;5135000
2971;625000;5135000
2972;629000;5135000
2973;633000;5135000
2974;637000;5135000
2975;641000;5135000
2976;645000;5135000
2977;649000;5135000
2978;653000;5135000
2979;657000;5135000
2980;661000;5135000
2981;665000;5135000
2982;669000;5135000
2983;673000;5135000
2984;677000;5135000
2985;681000;5135000
2986;685000;5135000
2987;689000;5135000
2988;693000;5135000
2989;697000;5135000
2990;457000;5139000
2991;461000;5139000
2992;465000;5139000
2993;469000;5139000
2994;473000;5139000
2995;477000;5139000
2996;481000;5139000
2997;485000;5139000
2998;489000;5139000
2999;493000;5139000
3000;497000;5139000
3001;501000;5139000
3002;505000;5139000
3003;509000;5139000
3004;513000;5139000
3005;517000;5139000
3006;521000;5139000
3007;525000;5139000
3008;529000;5139000
3009;533000;5139000
3010;537000;5139000
3011;541000;5139000
3012;545000;5139000
3013;549000;5139000
3014;553000;5139000
3015;557000;5139000
3016;561000;5139000
3017;565000;5139000
3018;569000;5139000
3019;573000;5139000
3020;577000;5139000
3021;581000;5139000
3022;585000;5139000
3023;589000;5139000
3024;593000;5139000
3025;597000;5139000
3026;601000;5139000
3027;605000;5139000
3028;609000;5139000
3029;613000;5139000
3030;617000;5139000
3031;621000;5139000
3032;625000;5139000
3033;629000;5139000
3034;633000;5139000
3035;637000;5139000
3036;641000;5139000
3037;645000;5139000
3038;649000;5139000
3039;653000;5139000
3040;657000;5139000
3041;661000;5139000
3042;665000;5139000
3043;669000;5139000
3044;673000;5139000
3045;677000;5139000
3046;681000;5139000
3047;685000;5139000
3048;689000;5139000
3049;693000;5139000
3050;697000;5139000
3051;457000;5143000
3052;461000;5143000
3053;465000;5143000
3054;469000;5143000
3055;473000;5143000
3056;477000;5143000
3057;481000;5143000
3058;485000;5143000
3059;489000;5143000
3060;493000;5143000
3061;497000;5143000
3062;501000;5143000
3063;505000;5143000
3064;509000;5143000
3065;513000;5143000
3066;517000;5143000
3067;521000;5143000
3068;525000;5143000
3069;529000;5143000
3070;533000;5143000
3071;537000;5143000
3072;541000;5143000
3073;545000;5143000
3074;549000;5143000
3075;553000;5143000
3076;557000;5143000
3077;561000;5143000
3078;565000;5143000
3079;569000;5143000
3080;573000;5143000
3081;577000;5143000
3082;581000;5143000
3083;585000;5143000
3084;589000;5143000
3085;593000;5143000
3086;597000;5143000
3087;601000;5143000
3088;605000;5143000
3089;609000;5143000
3090;613000;5143000
3091;617000;5143000
3092;621000;5143000
3093;625000;5143000
3094;629000;5143000
3095;633000;5143000
3096;637000;5143000
3097;641000;5143000
3098;645000;5143000
3099;649000;5143000
3100;653000;5143000
3101;657000;5143000
3102;661000;5143000
3103;665000;5143000
3104;669000;5143000
3105;673000;5143000
3106;677000;5143000
3107;681000;5143000
3108;685000;5143000
3109;689000;5143000
3110;693000;5143000
3111;697000;5143000
3112;457000;5147000
3113;461000;5147000
3114;465000;5147000
3115;469000;5147000
3116;473000;5147000
3117;477000;5147000
3118;481000;5147000
3119;485000;5147000
3120;489000;5147000
3121;493000;5147000
3122;497000;5147000
3123;501000;5147000
3124;505000;5147000
3125;509000;5147000
3126;513000;5147000
3127;517000;5147000
3128;521000;5147000
3129;525000;5147000
3130;529000;5147000
3131;533000;5147000
3132;537000;5147000
3133;541000;5147000
3134;545000;5147000
3135;549000;5147000
3136;553000;5147000
3137;557000;5147000
3138;561000;5147000
3139;565000;5147000
3140;569000;5147000
3141;573000;5147000
3142;577000;5147000
3143;581000;5147000
3144;585000;5147000
3145;589000;5147000
3146;593000;5147000
3147;597000;5147000
3148;601000;5147000
3149;605000;5147000
3150;609000;5147000
3151;613000;5147000
3152;617000;5147000
3153;621000;5147000
3154;625000;5147000
3155;629000;5147000
3156;633000;5147000
3157;637000;5147000
3158;641000;5147000
3159;645000;5147000
3160;649000;5147000
3161;653000;5147000
3162;657000;5147000
3163;661000;5147000
3164;665000;5147000
3165;669000;5147000
3166;673000;5147000
3167;677000;5147000
3168;681000;5147000
3169;685000;5147000
3170;689000;5147000
3171;693000;5147000
3172;697000;5147000
3173;457000;5151000
3174;461000;5151000
3175;465000;5151000
3176;469000;5151000
3177;473000;5151000
3178;477000;5151000
3179;481000;5151000
3180;485000;5151000
3181;489000;5151000
3182;493000;5151000
3183;497000;5151000
3184;501000;5151000
3185;505000;5151000
3186;509000;5151000
3187;513000;5151000
3188;517000;5151000
3189;521000;5151000
3190;525000;5151000
3191;529000;5151000
3192;533000;5151000
3193;537000;5151000
3194;541000;5151000
3195;545000;5151000
3196;549000;5151000
3197;553000;5151000
3198;557000;5151000
3199;561000;5151000
3200;565000;5151000
3201;569000;5151000
3202;573000;5151000
3203;577000;5151000
3204;581000;5151000
3205;585000;5151000
3206;589000;5151000
3207;593000;5151000
3208;597000;5151000
3209;601000;5151000
3210;605000;5151000
3211;609000;5151000
3212;613000;5151000
3213;617000;5151000
3214;621000;5151000
3215;625000;5151000
3216;629000;5151000
3217;633000;5151000
3218;637000;5151000
3219;641000;5151000
3220;645000;5151000
3221;649000;5151000
3222;653000;5151000
3223;657000;5151000
3224;661000;5151000
3225;665000;5151000
3226;669000;5151000
3227;673000;5151000
3228;677000;5151000
3229;681000;5151000
3230;685000;5151000
3231;689000;5151000
3232;693000;5151000
3233;697000;5151000
3234;457000;5155000
3235;461000;5155000
3236;465000;5155000
3237;469000;5155000
3238;473000;5155000
3239;477000;5155000
3240;481000;5155000
3241;485000;5155000
3242;489000;5155000
3243;493000;5155000
3244;497000;5155000
3245;501000;5155000
3246;505000;5155000
3247;509000;5155000
3248;513000;5155000
3249;517000;5155000
3250;521000;5155000
3251;525000;5155000
3252;529000;5155000
3253;533000;5155000
3254;537000;5155000
3255;541000;5155000
3256;545000;5155000
3257;549000;5155000
3258;553000;5155000
3259;557000;5155000
3260;561000;5155000
3261;565000;5155000
3262;569000;5155000
3263;573000;5155000
3264;577000;5155000
3265;581000;5155000
3266;585000;5155000
3267;589000;5155000
3268;593000;5155000
3269;597000;5155000
3270;601000;5155000
3271;605000;5155000
3272;609000;5155000
3273;613000;5155000
3274;617000;5155000
3275;621000;5155000
3276;625000;5155000
3277;629000;5155000
3278;633000;5155000
3279;637000;5155000
3280;641000;5155000
3281;645000;5155000
3282;649000;5155000
3283;653000;5155000
3284;657000;5155000
3285;661000;5155000
3286;665000;5155000
3287;669000;5155000
3288;673000;5155000
3289;677000;5155000
3290;681000;5155000
3291;685000;5155000
3292;689000;5155000
3293;693000;5155000
3294;697000;5155000
3295;457000;5159000
3296;461000;5159000
3297;465000;5159000
3298;469000;5159000
3299;473000;5159000
3300;477000;5159000
3301;481000;5159000
3302;485000;5159000
3303;489000;5159000
3304;493000;5159000
3305;497000;5159000
3306;501000;5159000
3307;505000;5159000
3308;509000;5159000
3309;513000;5159000
3310;517000;5159000
3311;521000;5159000
3312;525000;5159000
3313;529000;5159000
3314;533000;5159000
3315;537000;5159000
3316;541000;5159000
3317;545000;5159000
3318;549000;5159000
3319;553000;5159000
3320;557000;5159000
3321;561000;5159000
3322;565000;5159000
3323;569000;5159000
3324;573000;5159000
3325;577000;5159000
3326;581000;5159000
3327;585000;5159000
3328;589000;5159000
3329;593000;5159000
3330;597000;5159000
3331;601000;5159000
3332;605000;5159000
3333;609000;5159000
3334;613000;5159000
3335;617000;5159000
3336;621000;5159000
3337;625000;5159000
3338;629000;5159000
3339;633000;5159000
3340;637000;5159000
3341;641000;5159000
3342;645000;5159000
3343;649000;5159000
3344;653000;5159000
3345;657000;5159000
3346;661000;5159000
3347;665000;5159000
3348;669000;5159000
3349;673000;5159000
3350;677000;5159000
3351;681000;5159000
3352;685000;5159000
3353;689000;5159000
3354;693000;5159000
3355;697000;5159000
3356;457000;5163000
3357;461000;5163000
3358;465000;5163000
3359;469000;5163000
3360;473000;5163000
3361;477000;5163000
3362;481000;5163000
3363;485000;5163000
3364;489000;5163000
3365;493000;5163000
3366;497000;5163000
3367;501000;5163000
3368;505000;5163000
3369;509000;5163000
3370;513000;5163000
3371;517000;5163000
3372;521000;5163000
3373;525000;5163000
3374;529000;5163000
3375;533000;5163000
3376;537000;5163000
3377;541000;5163000
3378;545000;5163000
3379;549000;5163000
3380;553000;5163000
3381;557000;5163000
3382;561000;5163000
3383;565000;5163000
3384;569000;5163000
3385;573000;5163000
3386;577000;5163000
3387;581000;5163000
3388;585000;5163000
3389;589000;5163000
3390;593000;5163000
3391;597000;5163000
3392;601000;5163000
3393;605000;5163000
3394;609000;5163000
3395;613000;5163000
3396;617000;5163000
3397;621000;5163000
3398;625000;5163000
3399;629000;5163000
3400;633000;5163000
3401;637000;5163000
3402;641000;5163000
3403;645000;5163000
3404;649000;5163000
3405;653000;5163000
3406;657000;5163000
3407;661000;5163000
3408;665000;5163000
3409;669000;5163000
3410;673000;5163000
3411;677000;5163000
3412;681000;5163000
3413;685000;5163000
3414;689000;5163000
3415;693000;5163000
3416;697000;5163000
3417;457000;5167000
3418;461000;5167000
3419;465000;5167000
3420;469000;5167000
3421;473000;5167000
3422;477000;5167000
3423;481000;5167000
3424;485000;5167000
3425;489000;5167000
3426;493000;5167000
3427;497000;5167000
3428;501000;5167000
3429;505000;5167000
3430;509000;5167000
3431;513000;5167000
3432;517000;5167000
3433;521000;5167000
3434;525000;5167000
3435;529000;5167000
3436;533000;5167000
3437;537000;5167000
3438;541000;5167000
3439;545000;5167000
3440;549000;5167000
3441;553000;5167000
3442;557000;5167000
3443;561000;5167000
3444;565000;5167000
3445;569000;5167000
3446;573000;5167000
3447;577000;5167000
3448;581000;5167000
3449;585000;5167000
3450;589000;5167000
3451;593000;5167000
3452;597000;5167000
3453;601000;5167000
3454;605000;5167000
3455;609000;5167000
3456;613000;5167000
3457;617000;5167000
3458;621000;5167000
3459;625000;5167000
3460;629000;5167000
3461;633000;5167000
3462;637000;5167000
3463;641000;5167000
3464;645000;5167000
3465;649000;5167000
3466;653000;5167000
3467;657000;5167000
3468;661000;5167000
3469;665000;5167000
3470;669000;5167000
3471;673000;5167000
3472;677000;5167000
3473;681000;5167000
3474;685000;5167000
3475;689000;5167000
3476;693000;5167000
3477;697000;5167000
3478;457000;5171000
3479;461000;5171000
3480;465000;5171000
3481;469000;5171000
3482;473000;5171000
3483;477000;5171000
3484;481000;5171000
3485;485000;5171000
3486;489000;5171000
3487;493000;5171000
3488;497000;5171000
3489;501000;5171000
3490;505000;5171000
3491;509000;5171000
3492;513000;5171000
3493;517000;5171000
3494;521000;5171000
3495;525000;5171000
3496;529000;5171000
3497;533000;5171000
3498;537000;5171000
3499;541000;5171000
3500;545000;5171000
3501;549000;5171000
3502;553000;5171000
3503;557000;5171000
3504;561000;5171000
3505;565000;5171000
3506;569000;5171000
3507;573000;5171000
3508;577000;5171000
3509;581000;5171000
3510;585000;5171000
3511;589000;5171000
3512;593000;5171000
3513;597000;5171000
3514;601000;5171000
3515;605000;5171000
3516;609000;5171000
3517;613000;5171000
3518;617000;5171000
3519;621000;5171000
3520;625000;5171000
3521;629000;5171000
3522;633000;5171000
3523;637000;5171000
3524;641000;5171000
3525;645000;5171000
3526;649000;5171000
3527;653000;5171000
3528;657000;5171000
3529;661000;5171000
3530;665000;5171000
3531;669000;5171000
3532;673000;5171000
3533;677000;5171000
3534;681000;5171000
3535;685000;5171000
3536;689000;5171000
3537;693000;5171000
3538;697000;5171000
3539;457000;5175000
3540;461000;5175000
3541;465000;5175000
3542;469000;5175000
3543;473000;5175000
3544;477000;5175000
3545;481000;5175000
3546;485000;5175000
3547;489000;5175000
3548;493000;5175000
3549;497000;5175000
3550;501000;5175000
3551;505000;5175000
3552;509000;5175000
3553;513000;5175000
3554;517000;5175000
3555;521000;5175000
3556;525000;5175000
3557;529000;5175000
3558;533000;5175000
3559;537000;5175000
3560;541000;5175000
3561;545000;5175000
3562;549000;5175000
3563;553000;5175000
3564;557000;5175000
3565;561000;5175000
3566;565000;5175000
3567;569000;5175000
3568;573000;5175000
3569;577000;5175000
3570;581000;5175000
3571;585000;5175000
3572;589000;5175000
3573;593000;5175000
3574;597000;5175000
3575;601000;5175000
3576;605000;5175000
3577;609000;5175000
3578;613000;5175000
3579;617000;5175000
3580;621000;5175000
3581;625000;5175000
3582;629000;5175000
3583;633000;5175000
3584;637000;5175000
3585;641000;5175000
3586;645000;5175000
3587;649000;5175000
3588;653000;5175000
3589;657000;5175000
3590;661000;5175000
3591;665000;5175000
3592;669000;5175000
3593;673000;5175000
3594;677000;5175000
3595;681000;5175000
3596;685000;5175000
3597;689000;5175000
3598;693000;5175000
3599;697000;5175000
